Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
POU5F1 16153702 ChIP-ChIP HESCs Human	2/622	0.9727360024448007	0.999994690962899	0	0	0.36232786266742123	0.010015668558361649	CPS1;POU2F3
TFEB 21752829 ChIP-Seq HELA Human	3/808	0.9728306249372223	0.999994690962899	0	0	0.41699671172816954	0.011486294118943502	BCL6;AFAP1;UNC13D
CUX1 19635798 ChIP-ChIP MULTIPLE HUMAN CANCER TYPES Human	18/3052	0.9753271558483162	0.999994690962899	0	0	0.6427669211304144	0.016057808784996297	LYN;CSF1R;FLT4;CSNK2A2;SLC2A1;SYNJ2;MTMR4;DGKZ;HK2;FZR1;EBP;MXI1;HIST1H4H;EPS8L1;SASH1;HIST1H2AC;NEK11;ENG
ZFP42 18358816 ChIP-ChIP MESCs Mouse	7/1480	0.9755627447921069	0.999994690962899	0	0	0.5254337104016882	0.012999650520676562	ANKRD37;FZR1;BASP1;SFXN3;HIST1H4H;ATG7;BCAT2
E2F4 17652178 ChIP-ChIP JURKAT Human	4/1002	0.9762366873018004	0.999994690962899	0	0	0.44654990454281346	0.010739620983796074	TGFB1;MXI1;HIST1H4H;LRRC1
KDM5A 27292631 Chip-Seq BREAST Human	4/1012	0.9777045404785975	0.999994690962899	0	0	0.4418850380388842	0.009963517979981693	UBC;MALAT1;CPLX1;PFKP
TP53 16413492 ChIP-PET HCT116 Human	1/449	0.9806523791767321	0.999994690962899	0	0	0.2514924210963455	0.004913466721646461	ALOX5
PDX1 19855005 ChIP-ChIP MIN6 Mouse	2/669	0.980934658000258	0.999994690962899	0	0	0.33597236469484554	0.006467276240030845	SFXN3;MTMR4
PCGF2 27294783 Chip-Seq NPCs Mouse	1/451	0.9809932308422983	0.999994690962899	0	0	0.25034883720930234	0.004804124014087028	CPS1
CIITA 25753668 ChIP-Seq RAJI Human	1/459	0.9822979529011056	0.999994690962899	0	0	0.24587437798314207	0.004391464478192813	CALM1
GATA3 21867929 ChIP-Seq TH1 Mouse	10/2000	0.9827269161471285	0.999994690962899	0	0	0.5498967228781947	0.009581402696173478	LYN;ANKRD37;TGFB1;ANXA4;PLCL2;HPCAL1;PLEKHA5;LIMD1;DGKZ;PFKP
SUZ12 27294783 Chip-Seq NPCs Mouse	3/880	0.9834788399166541	0.999994690962899	0	0	0.3813133006908579	0.006352357939034533	CPS1;QSOX1;TRAM2
E2F1 17053090 ChIP-ChIP MCF-7 Human	8/1726	0.9851365761177707	0.999994690962899	0	0	0.5110664267823756	0.007653215378996205	DDB1;FLT1;UBC;MTMR4;GDPD5;MID1;DGKZ;SLC7A1
KDM6A 18722178 ChIP-ChIP U937 AND SAOS2 Human	1/479	0.9851830982912377	0.999994690962899	0	0	0.2353434854529532	0.0035131530675846733	MTMR4
MYC 19030024 ChIP-ChIP MESCs Mouse	23/3868	0.98611682686748	0.999994690962899	0	0	0.6373402687472909	0.008910301039758338	RANBP2;COL27A1;GPT2;AFAP1;SYNJ2;MTMR4;LIMD1;SLC7A1;HK2;DDB1;SLC6A6;CCND3;MYCN;P4HA1;BASP1;HIST1H4H;GSE1;RDH13;ANGPTL4;SLC16A3;GPRC5C;HIST1H2AC;PFKP
ZFP57 27257070 Chip-Seq ESCs Mouse	4/1088	0.9863828517724338	0.999994690962899	0	0	0.4092447433350073	0.005611036789662455	CSGALNACT1;CPS1;DAPK1;DIO2
CREB1 15753290 ChIP-ChIP HEK293T Human	3/957	0.9904276240666439	0.999994690962899	0	0	0.3491120976692564	0.003357929688609601	BNIP3L;BCL6;MTMR4
NFE2 27457419 Chip-Seq LIVER Mouse	3/972	0.9914061848337964	0.999994690962899	0	0	0.34343471134583864	0.002964169515146247	CPS1;QSOX1;TRAM2
IRF8 22096565 ChIP-ChIP GC-B Mouse	2/772	0.9914284568690648	0.999994690962899	0	0	0.2894660894660895	0.002491865961558769	HIST1H4H;TNFRSF1B
CRX 20693478 ChIP-Seq RETINA Mouse	9/2000	0.9922600472699447	0.999994690962899	0	0	0.4916147051977803	0.003819876555518085	RANBP2;HDAC2;OBSCN;P4HA1;CPS1;PHACTR2;QSOX1;TRAM2;SASH1
NANOG 16153702 ChIP-ChIP HESCs Human	7/1686	0.9924031518891008	0.999994690962899	0	0	0.4557933939450476	0.0034758125740187817	WWTR1;EGLN3;P4HA1;CPS1;UBC;SASH1;STRA6
RCOR1 19997604 ChIP-ChIP NEURONS Mouse	11/2378	0.9947294963984874	0.999994690962899	0	0	0.5008684222879407	0.002646809977482039	FGD4;PORCN;BCL6;MME;LEP;NGLY1;NRIP1;DIO2;SYNJ2;SSFA2;LRRC1
CHD1 19587682 ChIP-ChIP MESCs Mouse	2/843	0.9951131371389217	0.999994690962899	0	0	0.26404099825465366	0.0012934952957526784	DDB1;BNIP3L
ETS1 20019798 ChIP-Seq JURKAT Human	6/1607	0.9955429985613468	0.999994690962899	0	0	0.4090108352938096	0.001827036464649712	RANBP2;MXI1;CALM1;ATG7;PPP1R12C;BCAT2
CTNNB1 20615089 ChIP-ChIP FETAL BRAIN Human	1/637	0.9963884369552288	0.999994690962899	0	0	0.17543330408073718	6.347353223303783E-4	AFAP1
ESRRB 18555785 Chip-Seq ESCs Mouse	8/2000	0.9969159165021161	0.999994690962899	0	0	0.43410003650967505	0.0013408695002362777	WWTR1;CPS1;SLC2A1;MAN1C1;QSOX1;FAM83D;DGKZ;TRAM2
P53 21459846 ChIP-Seq SAOS-2 Human	8/2000	0.9969159165021161	0.999994690962899	0	0	0.43410003650967505	0.0013408695002362777	FZR1;MXI1;PSG1;TRIM14;ATP2C2;ITGA5;IGF2BP2;UNC13D
STAT3 20064451 ChIP-Seq CD4+T Mouse	9/2204	0.9975975334235463	0.999994690962899	0	0	0.4408244902494583	0.0010603403306322081	BCL6;ANXA4;PLCL2;ACOT11;GSE1;ARID3A;INHBA;HK2;AES
EST1 17652178 ChIP-ChIP JURKAT Human	2/1001	0.998636639869656	0.999994690962899	0	0	0.22043095727306253	3.0073182814577336E-4	MXI1;PPP1R12C
GABP 17652178 ChIP-ChIP JURKAT Human	2/1001	0.998636639869656	0.999994690962899	0	0	0.22043095727306253	3.0073182814577336E-4	UBC;MTMR4
PBX1 22567123 ChIP-ChIP OVCAR3 Human	9/2299	0.9986435208639589	0.999994690962899	0	0	0.42026041111939505	5.704614764647122E-4	BMP1;BCL6;GPT2;ANXA4;SFXN3;RASSF8;PAEP;DLGAP2;DGKI
NANOG 18555785 Chip-Seq ESCs Mouse	7/2000	0.9989238368044571	0.999994690962899	0	0	0.3773387579419535	4.062967435830278E-4	WWTR1;CPS1;MME;LIMCH1;QSOX1;TRAM2;SSFA2
SOX2 18555785 Chip-Seq ESCs Mouse	7/2000	0.9989238368044571	0.999994690962899	0	0	0.3773387579419535	4.062967435830278E-4	CPS1;SLC2A1;QSOX1;FAM83D;DGKZ;TRAM2;SSFA2
E2F1 18555785 Chip-Seq ESCs Mouse	7/2000	0.9989238368044571	0.999994690962899	0	0	0.3773387579419535	4.062967435830278E-4	NCOR2;WWTR1;CPS1;ARHGEF16;ACOT11;QSOX1;TRAM2
TCFCP2L1 18555785 Chip-Seq ESCs Mouse	7/2000	0.9989238368044571	0.999994690962899	0	0	0.3773387579419535	4.062967435830278E-4	ERRFI1;CPS1;MME;ARHGEF16;QSOX1;TRAM2;DGKI
CTCF 18555785 Chip-Seq ESCs Mouse	7/2000	0.9989238368044571	0.999994690962899	0	0	0.3773387579419535	4.062967435830278E-4	CPS1;ACOT11;MAN1C1;QSOX1;TNFRSF1B;FAM83D;TRAM2
CMYC 18555785 Chip-Seq ESCs Mouse	7/2000	0.9989238368044571	0.999994690962899	0	0	0.3773387579419535	4.062967435830278E-4	CPS1;MME;SLC2A1;AFAP1;QSOX1;FAM83D;TRAM2
EBF1 22473956 ChIP-Seq BONE MARROW Mouse	7/2000	0.9989238368044571	0.999994690962899	0	0	0.3773387579419535	4.062967435830278E-4	WWTR1;CPS1;MME;QSOX1;TRAM2;SSFA2;ENG
RUNX1 27457419 Chip-Seq LIVER Mouse	7/2000	0.9989238368044571	0.999994690962899	0	0	0.3773387579419535	4.062967435830278E-4	CPS1;MME;QSOX1;DGKZ;TRAM2;SSFA2;ENG
HOXC9 25013753 ChIP-Seq NEUROBLASTOMA BE2-C Human	7/2014	0.9990177271372978	0.999994690962899	0	0	0.3744124479982711	3.679559332906253E-4	LYN;FGD4;CORO2A;NEAT1;FAM83D;PRKCZ;BCAT2
VDR 23849224 ChIP-Seq CD4+ Human	8/2231	0.9992682886103469	0.999994690962899	0	0	0.3839528892160471	2.8104553678368006E-4	RANBP2;BNIP3L;ANKRD37;HDAC2;UBC;SFXN3;NDRG1;HIST1H2AC
CBX2 27304074 Chip-Seq ESCs Mouse	1/840	0.9994190206879068	0.999994690962899	0	0	0.13157967680239488	7.646728522098943E-5	FLT1
OCT4 18555785 Chip-Seq ESCs Mouse	6/2000	0.9996765836167377	0.999994690962899	0	0	0.32131724514861953	1.0393606952571953E-4	CPS1;MME;SLC2A1;QSOX1;FAM83D;TRAM2
ZFX 18555785 Chip-Seq ESCs Mouse	6/2000	0.9996765836167377	0.999994690962899	0	0	0.32131724514861953	1.0393606952571953E-4	CPS1;ACOT11;QSOX1;FAM83D;TRAM2;ENG
NMYC 18555785 Chip-Seq ESCs Mouse	6/2000	0.9996765836167377	0.999994690962899	0	0	0.32131724514861953	1.0393606952571953E-4	CPS1;SLC2A1;QSOX1;FAM83D;TRAM2;SSFA2
SUZ12 18555785 Chip-Seq ESCs Mouse	6/2000	0.9996765836167377	0.999994690962899	0	0	0.32131724514861953	1.0393606952571953E-4	CPS1;ACOT11;QSOX1;FAM83D;TRAM2;SSFA2
EBF1 22473956 ChIP-Seq LYMPHODE Mouse	6/2000	0.9996765836167377	0.999994690962899	0	0	0.32131724514861953	1.0393606952571953E-4	WWTR1;CPS1;MME;QSOX1;TRAM2;SSFA2
PU1 27457419 Chip-Seq LIVER Mouse	6/2000	0.9996765836167377	0.999994690962899	0	0	0.32131724514861953	1.0393606952571953E-4	CLIC3;CPS1;QSOX1;DGKZ;TRAM2;SSFA2
KLF4 25985364 ChIP-Seq ATHEROSCLEROSIS LESION Mouse	2/1211	0.9997598337424742	0.999994690962899	0	0	0.1801111546442616	4.3261817171888016E-5	INHBA;DLGAP2
SMAD1 18555785 Chip-Seq ESCs Mouse	5/2000	0.999916891895206	0.999994690962899	0	0	0.26602219835302543	2.2109519491097835E-5	CPS1;QSOX1;TRAM2;SSFA2;ENG
STAT3 18555785 Chip-Seq ESCs Mouse	5/2000	0.999916891895206	0.999994690962899	0	0	0.26602219835302543	2.2109519491097835E-5	CPS1;SLC2A1;QSOX1;FAM83D;TRAM2
P300 18555785 Chip-Seq ESCs Mouse	5/2000	0.999916891895206	0.999994690962899	0	0	0.26602219835302543	2.2109519491097835E-5	CPS1;MME;QSOX1;FAM83D;TRAM2
P53 22387025 ChIP-Seq ESCs Mouse	5/2000	0.999916891895206	0.999994690962899	0	0	0.26602219835302543	2.2109519491097835E-5	CPS1;MME;QSOX1;TRAM2;SSFA2
GABP 19822575 ChIP-Seq HepG2 Human	8/2639	0.999950070539961	0.999994690962899	0	0	0.3168929891848934	1.582269085264238E-5	ERRFI1;ANKRD37;PFKFB4;KIF2A;SLC2A1;MTMR4;ATG7;LRRC1
MYC 18358816 ChIP-ChIP MESCs Mouse	12/3413	0.9999701974803032	0.999994690962899	0	0	0.3599818102457991	1.0728524859654151E-5	RANBP2;DDB1;ANKRD37;FZR1;HDAC2;MTUS1;ANGPTL4;MTMR4;ATG7;GPRC5C;HK2;PFKP
KLF4 18555785 Chip-Seq ESCs Mouse	4/2000	0.9999804083999256	0.999994690962899	0	0	0.2114406327447795	4.142500895449239E-6	CPS1;QSOX1;FAM83D;TRAM2
JARID1A 20064375 ChIP-Seq MESCs Mouse	4/2171	0.9999921033070043	0.999994690962899	0	0	0.1928879398617782	1.5231828577276757E-6	INPP5B;DDB1;EBI3;ATG7
TRIM28 17542650 ChIP-ChIP NTERA2 Human	10/3568	0.999994690962899	0.999994690962899	0	0	0.2805222483162458	1.4893069773783462E-6	LYN;FGD4;EGLN3;DAPK1;PSG1;PSG3;INHBA;NDRG1;SASH1;DGKI
